Genome_name	Module_id	Module_name	Steps_found	Steps_needed	Percent_steps_found
ph45.txt	M00452	CusS-CusR (copper tolerance) two-component regulatory system	0	2	0.0
ph5.txt	M00452	CusS-CusR (copper tolerance) two-component regulatory system	2	2	100.0
ph55.txt	M00452	CusS-CusR (copper tolerance) two-component regulatory system	2	2	100.0
ph6.txt	M00452	CusS-CusR (copper tolerance) two-component regulatory system	2	2	100.0
ph65.txt	M00452	CusS-CusR (copper tolerance) two-component regulatory system	2	2	100.0
ph7.txt	M00452	CusS-CusR (copper tolerance) two-component regulatory system	2	2	100.0
ph4.txt	M00453	QseC-QseB (quorum sensing) two-component regulatory system	2	2	100.0
ph45.txt	M00453	QseC-QseB (quorum sensing) two-component regulatory system	0	2	0.0
ph5.txt	M00453	QseC-QseB (quorum sensing) two-component regulatory system	2	2	100.0
ph55.txt	M00453	QseC-QseB (quorum sensing) two-component regulatory system	2	2	100.0
ph6.txt	M00453	QseC-QseB (quorum sensing) two-component regulatory system	2	2	100.0
ph65.txt	M00453	QseC-QseB (quorum sensing) two-component regulatory system	2	2	100.0
ph7.txt	M00453	QseC-QseB (quorum sensing) two-component regulatory system	2	2	100.0
ph4.txt	M00450	BaeS-BaeR (envelope stress response) two-component regulatory system	1	2	50.0
ph45.txt	M00450	BaeS-BaeR (envelope stress response) two-component regulatory system	0	2	0.0
ph5.txt	M00450	BaeS-BaeR (envelope stress response) two-component regulatory system	2	2	100.0
ph55.txt	M00450	BaeS-BaeR (envelope stress response) two-component regulatory system	2	2	100.0
ph6.txt	M00450	BaeS-BaeR (envelope stress response) two-component regulatory system	2	2	100.0
ph65.txt	M00450	BaeS-BaeR (envelope stress response) two-component regulatory system	2	2	100.0
ph7.txt	M00450	BaeS-BaeR (envelope stress response) two-component regulatory system	2	2	100.0
ph4.txt	M00451	BasS-BasR (antimicrobial peptide resistance) two-component regulatory system	0	2	0.0
ph45.txt	M00451	BasS-BasR (antimicrobial peptide resistance) two-component regulatory system	0	2	0.0
ph5.txt	M00451	BasS-BasR (antimicrobial peptide resistance) two-component regulatory system	1	2	50.0
ph55.txt	M00451	BasS-BasR (antimicrobial peptide resistance) two-component regulatory system	0	2	0.0
ph6.txt	M00451	BasS-BasR (antimicrobial peptide resistance) two-component regulatory system	1	2	50.0
ph65.txt	M00451	BasS-BasR (antimicrobial peptide resistance) two-component regulatory system	0	2	0.0
ph7.txt	M00451	BasS-BasR (antimicrobial peptide resistance) two-component regulatory system	0	2	0.0
ph4.txt	M00359	Aminoacyl-tRNA biosynthesis, eukaryotes	20	20	100.0
ph45.txt	M00359	Aminoacyl-tRNA biosynthesis, eukaryotes	4	20	20.0
ph5.txt	M00359	Aminoacyl-tRNA biosynthesis, eukaryotes	20	20	100.0
ph55.txt	M00359	Aminoacyl-tRNA biosynthesis, eukaryotes	20	20	100.0
ph6.txt	M00359	Aminoacyl-tRNA biosynthesis, eukaryotes	20	20	100.0
ph65.txt	M00359	Aminoacyl-tRNA biosynthesis, eukaryotes	20	20	100.0
ph7.txt	M00359	Aminoacyl-tRNA biosynthesis, eukaryotes	20	20	100.0
ph4.txt	M00358	Coenzyme M biosynthesis	4	4	100.0
ph45.txt	M00358	Coenzyme M biosynthesis	0	4	0.0
ph5.txt	M00358	Coenzyme M biosynthesis	4	4	100.0
ph55.txt	M00358	Coenzyme M biosynthesis	4	4	100.0
ph6.txt	M00358	Coenzyme M biosynthesis	4	4	100.0
ph65.txt	M00358	Coenzyme M biosynthesis	4	4	100.0
ph7.txt	M00358	Coenzyme M biosynthesis	4	4	100.0
ph4.txt	M00454	KdpD-KdpE (potassium transport) two-component regulatory system	2	2	100.0
ph45.txt	M00454	KdpD-KdpE (potassium transport) two-component regulatory system	1	2	50.0
ph5.txt	M00454	KdpD-KdpE (potassium transport) two-component regulatory system	2	2	100.0
ph55.txt	M00454	KdpD-KdpE (potassium transport) two-component regulatory system	2	2	100.0
ph6.txt	M00454	KdpD-KdpE (potassium transport) two-component regulatory system	2	2	100.0
ph65.txt	M00454	KdpD-KdpE (potassium transport) two-component regulatory system	2	2	100.0
ph7.txt	M00454	KdpD-KdpE (potassium transport) two-component regulatory system	2	2	100.0
ph4.txt	M00455	TorS-TorR (TMAO respiration) two-component regulatory system	1	2	50.0
ph45.txt	M00455	TorS-TorR (TMAO respiration) two-component regulatory system	0	2	0.0
ph5.txt	M00455	TorS-TorR (TMAO respiration) two-component regulatory system	1	2	50.0
ph55.txt	M00455	TorS-TorR (TMAO respiration) two-component regulatory system	1	2	50.0
ph6.txt	M00455	TorS-TorR (TMAO respiration) two-component regulatory system	1	2	50.0
ph65.txt	M00455	TorS-TorR (TMAO respiration) two-component regulatory system	1	2	50.0
ph7.txt	M00455	TorS-TorR (TMAO respiration) two-component regulatory system	0	2	0.0
ph4.txt	M00762	Copper-processing system	0	1	0.0
ph45.txt	M00762	Copper-processing system	0	1	0.0
ph5.txt	M00762	Copper-processing system	1	1	100.0
ph55.txt	M00762	Copper-processing system	1	1	100.0
ph6.txt	M00762	Copper-processing system	1	1	100.0
ph65.txt	M00762	Copper-processing system	1	1	100.0
ph7.txt	M00762	Copper-processing system	1	1	100.0
ph4.txt	M00763	Ornithine biosynthesis, mediated by LysW, glutamate => ornithine	5	6	83.33
ph45.txt	M00763	Ornithine biosynthesis, mediated by LysW, glutamate => ornithine	0	6	0.0
ph5.txt	M00763	Ornithine biosynthesis, mediated by LysW, glutamate => ornithine	5	6	83.33
ph55.txt	M00763	Ornithine biosynthesis, mediated by LysW, glutamate => ornithine	5	6	83.33
ph6.txt	M00763	Ornithine biosynthesis, mediated by LysW, glutamate => ornithine	5	6	83.33
ph65.txt	M00763	Ornithine biosynthesis, mediated by LysW, glutamate => ornithine	5	6	83.33
ph7.txt	M00763	Ornithine biosynthesis, mediated by LysW, glutamate => ornithine	5	6	83.33
ph4.txt	M00250	Lipopolysaccharide transport system	1	1	100.0
ph45.txt	M00250	Lipopolysaccharide transport system	0	1	0.0
ph5.txt	M00250	Lipopolysaccharide transport system	1	1	100.0
ph55.txt	M00250	Lipopolysaccharide transport system	1	1	100.0
ph6.txt	M00250	Lipopolysaccharide transport system	1	1	100.0
ph65.txt	M00250	Lipopolysaccharide transport system	1	1	100.0
ph7.txt	M00250	Lipopolysaccharide transport system	1	1	100.0
ph4.txt	M00251	Teichoic acid transport system	1	1	100.0
ph45.txt	M00251	Teichoic acid transport system	0	1	0.0
ph5.txt	M00251	Teichoic acid transport system	1	1	100.0
ph55.txt	M00251	Teichoic acid transport system	1	1	100.0
ph6.txt	M00251	Teichoic acid transport system	1	1	100.0
ph65.txt	M00251	Teichoic acid transport system	1	1	100.0
ph7.txt	M00251	Teichoic acid transport system	0	1	0.0
ph4.txt	M00531	Assimilatory nitrate reduction, nitrate => ammonia	2	2	100.0
ph45.txt	M00531	Assimilatory nitrate reduction, nitrate => ammonia	0	2	0.0
ph5.txt	M00531	Assimilatory nitrate reduction, nitrate => ammonia	2	2	100.0
ph55.txt	M00531	Assimilatory nitrate reduction, nitrate => ammonia	2	2	100.0
ph6.txt	M00531	Assimilatory nitrate reduction, nitrate => ammonia	2	2	100.0
ph65.txt	M00531	Assimilatory nitrate reduction, nitrate => ammonia	2	2	100.0
ph7.txt	M00531	Assimilatory nitrate reduction, nitrate => ammonia	2	2	100.0
ph4.txt	M00530	Dissimilatory nitrate reduction, nitrate => ammonia	2	2	100.0
ph45.txt	M00530	Dissimilatory nitrate reduction, nitrate => ammonia	0	2	0.0
ph5.txt	M00530	Dissimilatory nitrate reduction, nitrate => ammonia	2	2	100.0
ph55.txt	M00530	Dissimilatory nitrate reduction, nitrate => ammonia	2	2	100.0
ph6.txt	M00530	Dissimilatory nitrate reduction, nitrate => ammonia	2	2	100.0
ph65.txt	M00530	Dissimilatory nitrate reduction, nitrate => ammonia	2	2	100.0
ph7.txt	M00530	Dissimilatory nitrate reduction, nitrate => ammonia	2	2	100.0
ph4.txt	M00533	Homoprotocatechuate degradation, homoprotocatechuate => 2-oxohept-3-enedioate	4	4	100.0
ph45.txt	M00533	Homoprotocatechuate degradation, homoprotocatechuate => 2-oxohept-3-enedioate	0	4	0.0
ph5.txt	M00533	Homoprotocatechuate degradation, homoprotocatechuate => 2-oxohept-3-enedioate	4	4	100.0
ph55.txt	M00533	Homoprotocatechuate degradation, homoprotocatechuate => 2-oxohept-3-enedioate	4	4	100.0
ph6.txt	M00533	Homoprotocatechuate degradation, homoprotocatechuate => 2-oxohept-3-enedioate	4	4	100.0
ph65.txt	M00533	Homoprotocatechuate degradation, homoprotocatechuate => 2-oxohept-3-enedioate	4	4	100.0
ph7.txt	M00533	Homoprotocatechuate degradation, homoprotocatechuate => 2-oxohept-3-enedioate	4	4	100.0
ph4.txt	M00532	Photorespiration	8	10	80.0
ph45.txt	M00532	Photorespiration	0	10	0.0
ph5.txt	M00532	Photorespiration	8	10	80.0
ph55.txt	M00532	Photorespiration	8	10	80.0
ph6.txt	M00532	Photorespiration	8	10	80.0
ph65.txt	M00532	Photorespiration	8	10	80.0
ph7.txt	M00532	Photorespiration	8	10	80.0
ph4.txt	M00535	Isoleucine biosynthesis, pyruvate => 2-oxobutanoate	3	3	100.0
ph45.txt	M00535	Isoleucine biosynthesis, pyruvate => 2-oxobutanoate	0	3	0.0
ph5.txt	M00535	Isoleucine biosynthesis, pyruvate => 2-oxobutanoate	3	3	100.0
ph55.txt	M00535	Isoleucine biosynthesis, pyruvate => 2-oxobutanoate	3	3	100.0
ph6.txt	M00535	Isoleucine biosynthesis, pyruvate => 2-oxobutanoate	3	3	100.0
ph65.txt	M00535	Isoleucine biosynthesis, pyruvate => 2-oxobutanoate	3	3	100.0
ph7.txt	M00535	Isoleucine biosynthesis, pyruvate => 2-oxobutanoate	2	3	66.67
ph4.txt	M00534	Naphthalene degradation, naphthalene => salicylate	1	6	16.67
ph45.txt	M00534	Naphthalene degradation, naphthalene => salicylate	0	6	0.0
ph5.txt	M00534	Naphthalene degradation, naphthalene => salicylate	2	6	33.33
ph55.txt	M00534	Naphthalene degradation, naphthalene => salicylate	2	6	33.33
ph6.txt	M00534	Naphthalene degradation, naphthalene => salicylate	1	6	16.67
ph65.txt	M00534	Naphthalene degradation, naphthalene => salicylate	1	6	16.67
ph7.txt	M00534	Naphthalene degradation, naphthalene => salicylate	1	6	16.67
ph4.txt	M00537	Xylene degradation, xylene => methylbenzoate	2	3	66.67
ph45.txt	M00537	Xylene degradation, xylene => methylbenzoate	0	3	0.0
ph5.txt	M00537	Xylene degradation, xylene => methylbenzoate	2	3	66.67
ph55.txt	M00537	Xylene degradation, xylene => methylbenzoate	2	3	66.67
ph6.txt	M00537	Xylene degradation, xylene => methylbenzoate	2	3	66.67
ph65.txt	M00537	Xylene degradation, xylene => methylbenzoate	2	3	66.67
ph7.txt	M00537	Xylene degradation, xylene => methylbenzoate	2	3	66.67
ph4.txt	M00619	Xylobiose transport system	0	1	0.0
ph45.txt	M00619	Xylobiose transport system	0	1	0.0
ph5.txt	M00619	Xylobiose transport system	0	1	0.0
ph55.txt	M00619	Xylobiose transport system	0	1	0.0
ph6.txt	M00619	Xylobiose transport system	0	1	0.0
ph65.txt	M00619	Xylobiose transport system	0	1	0.0
ph7.txt	M00619	Xylobiose transport system	0	1	0.0
ph4.txt	M00539	Cumate degradation, p-cumate => 2-oxopent-4-enoate + 2-methylpropanoate	2	5	40.0
ph45.txt	M00539	Cumate degradation, p-cumate => 2-oxopent-4-enoate + 2-methylpropanoate	0	5	0.0
ph5.txt	M00539	Cumate degradation, p-cumate => 2-oxopent-4-enoate + 2-methylpropanoate	4	5	80.0
ph55.txt	M00539	Cumate degradation, p-cumate => 2-oxopent-4-enoate + 2-methylpropanoate	4	5	80.0
ph6.txt	M00539	Cumate degradation, p-cumate => 2-oxopent-4-enoate + 2-methylpropanoate	5	5	100.0
ph65.txt	M00539	Cumate degradation, p-cumate => 2-oxopent-4-enoate + 2-methylpropanoate	5	5	100.0
ph7.txt	M00539	Cumate degradation, p-cumate => 2-oxopent-4-enoate + 2-methylpropanoate	5	5	100.0
ph4.txt	M00538	Toluene degradation, toluene => benzoate	3	3	100.0
ph45.txt	M00538	Toluene degradation, toluene => benzoate	0	3	0.0
ph5.txt	M00538	Toluene degradation, toluene => benzoate	3	3	100.0
ph55.txt	M00538	Toluene degradation, toluene => benzoate	3	3	100.0
ph6.txt	M00538	Toluene degradation, toluene => benzoate	3	3	100.0
ph65.txt	M00538	Toluene degradation, toluene => benzoate	3	3	100.0
ph7.txt	M00538	Toluene degradation, toluene => benzoate	3	3	100.0
ph4.txt	M00171	C4-dicarboxylic acid cycle, NAD - malic enzyme type	2	7	28.57
ph45.txt	M00171	C4-dicarboxylic acid cycle, NAD - malic enzyme type	0	7	0.0
ph5.txt	M00171	C4-dicarboxylic acid cycle, NAD - malic enzyme type	2	7	28.57
ph55.txt	M00171	C4-dicarboxylic acid cycle, NAD - malic enzyme type	3	7	42.86
ph6.txt	M00171	C4-dicarboxylic acid cycle, NAD - malic enzyme type	3	7	42.86
ph65.txt	M00171	C4-dicarboxylic acid cycle, NAD - malic enzyme type	2	7	28.57
ph7.txt	M00171	C4-dicarboxylic acid cycle, NAD - malic enzyme type	2	7	28.57
ph4.txt	M00170	C4-dicarboxylic acid cycle, phosphoenolpyruvate carboxykinase type	2	4	50.0
ph45.txt	M00170	C4-dicarboxylic acid cycle, phosphoenolpyruvate carboxykinase type	1	4	25.0
ph5.txt	M00170	C4-dicarboxylic acid cycle, phosphoenolpyruvate carboxykinase type	2	4	50.0
ph55.txt	M00170	C4-dicarboxylic acid cycle, phosphoenolpyruvate carboxykinase type	2	4	50.0
ph6.txt	M00170	C4-dicarboxylic acid cycle, phosphoenolpyruvate carboxykinase type	2	4	50.0
ph65.txt	M00170	C4-dicarboxylic acid cycle, phosphoenolpyruvate carboxykinase type	2	4	50.0
ph7.txt	M00170	C4-dicarboxylic acid cycle, phosphoenolpyruvate carboxykinase type	2	4	50.0
ph4.txt	M00173	Reductive citrate cycle (Arnon-Buchanan cycle)	10	10	100.0
ph45.txt	M00173	Reductive citrate cycle (Arnon-Buchanan cycle)	0	10	0.0
ph5.txt	M00173	Reductive citrate cycle (Arnon-Buchanan cycle)	10	10	100.0
ph55.txt	M00173	Reductive citrate cycle (Arnon-Buchanan cycle)	10	10	100.0
ph6.txt	M00173	Reductive citrate cycle (Arnon-Buchanan cycle)	10	10	100.0
ph65.txt	M00173	Reductive citrate cycle (Arnon-Buchanan cycle)	10	10	100.0
ph7.txt	M00173	Reductive citrate cycle (Arnon-Buchanan cycle)	10	10	100.0
ph4.txt	M00172	C4-dicarboxylic acid cycle, NADP - malic enzyme type	3	4	75.0
ph45.txt	M00172	C4-dicarboxylic acid cycle, NADP - malic enzyme type	0	4	0.0
ph5.txt	M00172	C4-dicarboxylic acid cycle, NADP - malic enzyme type	3	4	75.0
ph55.txt	M00172	C4-dicarboxylic acid cycle, NADP - malic enzyme type	3	4	75.0
ph6.txt	M00172	C4-dicarboxylic acid cycle, NADP - malic enzyme type	3	4	75.0
ph65.txt	M00172	C4-dicarboxylic acid cycle, NADP - malic enzyme type	3	4	75.0
ph7.txt	M00172	C4-dicarboxylic acid cycle, NADP - malic enzyme type	3	4	75.0
ph4.txt	M00175	Nitrogen fixation, nitrogen => ammonia	0	1	0.0
ph45.txt	M00175	Nitrogen fixation, nitrogen => ammonia	0	1	0.0
ph5.txt	M00175	Nitrogen fixation, nitrogen => ammonia	0	1	0.0
ph55.txt	M00175	Nitrogen fixation, nitrogen => ammonia	0	1	0.0
ph6.txt	M00175	Nitrogen fixation, nitrogen => ammonia	1	1	100.0
ph65.txt	M00175	Nitrogen fixation, nitrogen => ammonia	1	1	100.0
ph7.txt	M00175	Nitrogen fixation, nitrogen => ammonia	1	1	100.0
ph4.txt	M00174	Methane oxidation, methanotroph, methane => formaldehyde	1	2	50.0
ph45.txt	M00174	Methane oxidation, methanotroph, methane => formaldehyde	0	2	0.0
ph5.txt	M00174	Methane oxidation, methanotroph, methane => formaldehyde	1	2	50.0
ph55.txt	M00174	Methane oxidation, methanotroph, methane => formaldehyde	1	2	50.0
ph6.txt	M00174	Methane oxidation, methanotroph, methane => formaldehyde	1	2	50.0
ph65.txt	M00174	Methane oxidation, methanotroph, methane => formaldehyde	1	2	50.0
ph7.txt	M00174	Methane oxidation, methanotroph, methane => formaldehyde	1	2	50.0
ph4.txt	M00177	Ribosome, eukaryotes	0	1	0.0
ph45.txt	M00177	Ribosome, eukaryotes	0	1	0.0
ph5.txt	M00177	Ribosome, eukaryotes	0	1	0.0
ph55.txt	M00177	Ribosome, eukaryotes	0	1	0.0
ph6.txt	M00177	Ribosome, eukaryotes	0	1	0.0
ph65.txt	M00177	Ribosome, eukaryotes	0	1	0.0
ph7.txt	M00177	Ribosome, eukaryotes	0	1	0.0
ph4.txt	M00176	Assimilatory sulfate reduction, sulfate => H2S	3	3	100.0
ph45.txt	M00176	Assimilatory sulfate reduction, sulfate => H2S	0	3	0.0
ph5.txt	M00176	Assimilatory sulfate reduction, sulfate => H2S	3	3	100.0
ph55.txt	M00176	Assimilatory sulfate reduction, sulfate => H2S	3	3	100.0
ph6.txt	M00176	Assimilatory sulfate reduction, sulfate => H2S	3	3	100.0
ph65.txt	M00176	Assimilatory sulfate reduction, sulfate => H2S	3	3	100.0
ph7.txt	M00176	Assimilatory sulfate reduction, sulfate => H2S	3	3	100.0
ph4.txt	M00179	Ribosome, archaea	0	1	0.0
ph45.txt	M00179	Ribosome, archaea	0	1	0.0
ph5.txt	M00179	Ribosome, archaea	0	1	0.0
ph55.txt	M00179	Ribosome, archaea	0	1	0.0
ph6.txt	M00179	Ribosome, archaea	0	1	0.0
ph65.txt	M00179	Ribosome, archaea	0	1	0.0
ph7.txt	M00179	Ribosome, archaea	0	1	0.0
ph4.txt	M00178	Ribosome, bacteria	1	1	100.0
ph45.txt	M00178	Ribosome, bacteria	0	1	0.0
ph5.txt	M00178	Ribosome, bacteria	1	1	100.0
ph55.txt	M00178	Ribosome, bacteria	1	1	100.0
ph6.txt	M00178	Ribosome, bacteria	1	1	100.0
ph65.txt	M00178	Ribosome, bacteria	1	1	100.0
ph7.txt	M00178	Ribosome, bacteria	1	1	100.0
ph4.txt	M00078	Heparan sulfate degradation	5	8	62.5
ph45.txt	M00078	Heparan sulfate degradation	0	8	0.0
ph5.txt	M00078	Heparan sulfate degradation	5	8	62.5
ph55.txt	M00078	Heparan sulfate degradation	6	8	75.0
ph6.txt	M00078	Heparan sulfate degradation	6	8	75.0
ph65.txt	M00078	Heparan sulfate degradation	6	8	75.0
ph7.txt	M00078	Heparan sulfate degradation	6	8	75.0
ph4.txt	M00079	Keratan sulfate degradation	1	4	25.0
ph45.txt	M00079	Keratan sulfate degradation	0	4	0.0
ph5.txt	M00079	Keratan sulfate degradation	2	4	50.0
ph55.txt	M00079	Keratan sulfate degradation	2	4	50.0
ph6.txt	M00079	Keratan sulfate degradation	2	4	50.0
ph65.txt	M00079	Keratan sulfate degradation	3	4	75.0
ph7.txt	M00079	Keratan sulfate degradation	3	4	75.0
ph4.txt	M00740	Methylaspartate cycle	8	11	72.73
ph45.txt	M00740	Methylaspartate cycle	0	11	0.0
ph5.txt	M00740	Methylaspartate cycle	8	11	72.73
ph55.txt	M00740	Methylaspartate cycle	8	11	72.73
ph6.txt	M00740	Methylaspartate cycle	8	11	72.73
ph65.txt	M00740	Methylaspartate cycle	8	11	72.73
ph7.txt	M00740	Methylaspartate cycle	8	11	72.73
ph4.txt	M00741	Propanoyl-CoA metabolism, propanoyl-CoA => succinyl-CoA	3	3	100.0
ph45.txt	M00741	Propanoyl-CoA metabolism, propanoyl-CoA => succinyl-CoA	0	3	0.0
ph5.txt	M00741	Propanoyl-CoA metabolism, propanoyl-CoA => succinyl-CoA	3	3	100.0
ph55.txt	M00741	Propanoyl-CoA metabolism, propanoyl-CoA => succinyl-CoA	3	3	100.0
ph6.txt	M00741	Propanoyl-CoA metabolism, propanoyl-CoA => succinyl-CoA	3	3	100.0
ph65.txt	M00741	Propanoyl-CoA metabolism, propanoyl-CoA => succinyl-CoA	3	3	100.0
ph7.txt	M00741	Propanoyl-CoA metabolism, propanoyl-CoA => succinyl-CoA	3	3	100.0
ph4.txt	M00747	Bacitracin transport system	0	1	0.0
ph45.txt	M00747	Bacitracin transport system	0	1	0.0
ph5.txt	M00747	Bacitracin transport system	0	1	0.0
ph55.txt	M00747	Bacitracin transport system	0	1	0.0
ph6.txt	M00747	Bacitracin transport system	0	1	0.0
ph65.txt	M00747	Bacitracin transport system	0	1	0.0
ph7.txt	M00747	Bacitracin transport system	0	1	0.0
ph4.txt	M00070	Glycosphingolipid biosynthesis, lacto-series, LacCer => Lc4Cer	0	2	0.0
ph45.txt	M00070	Glycosphingolipid biosynthesis, lacto-series, LacCer => Lc4Cer	0	2	0.0
ph5.txt	M00070	Glycosphingolipid biosynthesis, lacto-series, LacCer => Lc4Cer	0	2	0.0
ph55.txt	M00070	Glycosphingolipid biosynthesis, lacto-series, LacCer => Lc4Cer	0	2	0.0
ph6.txt	M00070	Glycosphingolipid biosynthesis, lacto-series, LacCer => Lc4Cer	0	2	0.0
ph65.txt	M00070	Glycosphingolipid biosynthesis, lacto-series, LacCer => Lc4Cer	0	2	0.0
ph7.txt	M00070	Glycosphingolipid biosynthesis, lacto-series, LacCer => Lc4Cer	0	2	0.0
ph4.txt	M00071	Glycosphingolipid biosynthesis, neolacto-series, LacCer => nLc4Cer	0	2	0.0
ph45.txt	M00071	Glycosphingolipid biosynthesis, neolacto-series, LacCer => nLc4Cer	0	2	0.0
ph5.txt	M00071	Glycosphingolipid biosynthesis, neolacto-series, LacCer => nLc4Cer	0	2	0.0
ph55.txt	M00071	Glycosphingolipid biosynthesis, neolacto-series, LacCer => nLc4Cer	0	2	0.0
ph6.txt	M00071	Glycosphingolipid biosynthesis, neolacto-series, LacCer => nLc4Cer	0	2	0.0
ph65.txt	M00071	Glycosphingolipid biosynthesis, neolacto-series, LacCer => nLc4Cer	0	2	0.0
ph7.txt	M00071	Glycosphingolipid biosynthesis, neolacto-series, LacCer => nLc4Cer	0	2	0.0
ph4.txt	M00072	N-glycosylation by oligosaccharyltransferase	0	1	0.0
ph45.txt	M00072	N-glycosylation by oligosaccharyltransferase	0	1	0.0
ph5.txt	M00072	N-glycosylation by oligosaccharyltransferase	0	1	0.0
ph55.txt	M00072	N-glycosylation by oligosaccharyltransferase	0	1	0.0
ph6.txt	M00072	N-glycosylation by oligosaccharyltransferase	0	1	0.0
ph65.txt	M00072	N-glycosylation by oligosaccharyltransferase	0	1	0.0
ph7.txt	M00072	N-glycosylation by oligosaccharyltransferase	0	1	0.0
ph4.txt	M00073	N-glycan precursor trimming	1	3	33.33
ph45.txt	M00073	N-glycan precursor trimming	0	3	0.0
ph5.txt	M00073	N-glycan precursor trimming	1	3	33.33
ph55.txt	M00073	N-glycan precursor trimming	0	3	0.0
ph6.txt	M00073	N-glycan precursor trimming	0	3	0.0
ph65.txt	M00073	N-glycan precursor trimming	0	3	0.0
ph7.txt	M00073	N-glycan precursor trimming	0	3	0.0
ph4.txt	M00074	N-glycan biosynthesis, high-mannose type	1	6	16.67
ph45.txt	M00074	N-glycan biosynthesis, high-mannose type	0	6	0.0
ph5.txt	M00074	N-glycan biosynthesis, high-mannose type	1	6	16.67
ph55.txt	M00074	N-glycan biosynthesis, high-mannose type	1	6	16.67
ph6.txt	M00074	N-glycan biosynthesis, high-mannose type	1	6	16.67
ph65.txt	M00074	N-glycan biosynthesis, high-mannose type	1	6	16.67
ph7.txt	M00074	N-glycan biosynthesis, high-mannose type	1	6	16.67
ph4.txt	M00075	N-glycan biosynthesis, complex type	1	9	11.11
ph45.txt	M00075	N-glycan biosynthesis, complex type	0	9	0.0
ph5.txt	M00075	N-glycan biosynthesis, complex type	1	9	11.11
ph55.txt	M00075	N-glycan biosynthesis, complex type	1	9	11.11
ph6.txt	M00075	N-glycan biosynthesis, complex type	1	9	11.11
ph65.txt	M00075	N-glycan biosynthesis, complex type	1	9	11.11
ph7.txt	M00075	N-glycan biosynthesis, complex type	1	9	11.11
ph4.txt	M00076	Dermatan sulfate degradation	3	5	60.0
ph45.txt	M00076	Dermatan sulfate degradation	0	5	0.0
ph5.txt	M00076	Dermatan sulfate degradation	4	5	80.0
ph55.txt	M00076	Dermatan sulfate degradation	3	5	60.0
ph6.txt	M00076	Dermatan sulfate degradation	4	5	80.0
ph65.txt	M00076	Dermatan sulfate degradation	4	5	80.0
ph7.txt	M00076	Dermatan sulfate degradation	4	5	80.0
ph4.txt	M00077	Chondroitin sulfate degradation	2	4	50.0
ph45.txt	M00077	Chondroitin sulfate degradation	0	4	0.0
ph5.txt	M00077	Chondroitin sulfate degradation	4	4	100.0
ph55.txt	M00077	Chondroitin sulfate degradation	2	4	50.0
ph6.txt	M00077	Chondroitin sulfate degradation	3	4	75.0
ph65.txt	M00077	Chondroitin sulfate degradation	4	4	100.0
ph7.txt	M00077	Chondroitin sulfate degradation	4	4	100.0
ph4.txt	M00584	Acetoin utilization transport system	0	1	0.0
ph45.txt	M00584	Acetoin utilization transport system	0	1	0.0
ph5.txt	M00584	Acetoin utilization transport system	0	1	0.0
ph55.txt	M00584	Acetoin utilization transport system	0	1	0.0
ph6.txt	M00584	Acetoin utilization transport system	0	1	0.0
ph65.txt	M00584	Acetoin utilization transport system	0	1	0.0
ph7.txt	M00584	Acetoin utilization transport system	0	1	0.0
ph4.txt	M00585	L-Cystine transport system	0	1	0.0
ph45.txt	M00585	L-Cystine transport system	0	1	0.0
ph5.txt	M00585	L-Cystine transport system	0	1	0.0
ph55.txt	M00585	L-Cystine transport system	0	1	0.0
ph6.txt	M00585	L-Cystine transport system	0	1	0.0
ph65.txt	M00585	L-Cystine transport system	0	1	0.0
ph7.txt	M00585	L-Cystine transport system	0	1	0.0
ph4.txt	M00586	Putative amino-acid transport system	0	1	0.0
ph45.txt	M00586	Putative amino-acid transport system	0	1	0.0
ph5.txt	M00586	Putative amino-acid transport system	0	1	0.0
ph55.txt	M00586	Putative amino-acid transport system	0	1	0.0
ph6.txt	M00586	Putative amino-acid transport system	0	1	0.0
ph65.txt	M00586	Putative amino-acid transport system	0	1	0.0
ph7.txt	M00586	Putative amino-acid transport system	0	1	0.0
ph4.txt	M00587	Arginine/lysine/histidine/glutamine transport system	0	1	0.0
ph45.txt	M00587	Arginine/lysine/histidine/glutamine transport system	0	1	0.0
ph5.txt	M00587	Arginine/lysine/histidine/glutamine transport system	0	1	0.0
ph55.txt	M00587	Arginine/lysine/histidine/glutamine transport system	0	1	0.0
ph6.txt	M00587	Arginine/lysine/histidine/glutamine transport system	0	1	0.0
ph65.txt	M00587	Arginine/lysine/histidine/glutamine transport system	0	1	0.0
ph7.txt	M00587	Arginine/lysine/histidine/glutamine transport system	0	1	0.0
ph4.txt	M00580	Pentose phosphate pathway, archaea, fructose 6P => ribose 5P	2	2	100.0
ph45.txt	M00580	Pentose phosphate pathway, archaea, fructose 6P => ribose 5P	0	2	0.0
ph5.txt	M00580	Pentose phosphate pathway, archaea, fructose 6P => ribose 5P	2	2	100.0
ph55.txt	M00580	Pentose phosphate pathway, archaea, fructose 6P => ribose 5P	2	2	100.0
ph6.txt	M00580	Pentose phosphate pathway, archaea, fructose 6P => ribose 5P	2	2	100.0
ph65.txt	M00580	Pentose phosphate pathway, archaea, fructose 6P => ribose 5P	2	2	100.0
ph7.txt	M00580	Pentose phosphate pathway, archaea, fructose 6P => ribose 5P	2	2	100.0
ph4.txt	M00581	Biotin transport system	1	1	100.0
ph45.txt	M00581	Biotin transport system	0	1	0.0
ph5.txt	M00581	Biotin transport system	1	1	100.0
